poi_id,poi_ind,rec_id,rec_ind
sg:0b4e0c74dc0949b093e90a15655e3611,255,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0b55a2fbc26b4aaa8939a3ad39f9d5ed,256,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:0b66f57e784645aba38bd8b0fafd8f36,257,sg:acddd379abba4c94b6951e80f14fbaff,3524
sg:0b6c0362a42e457093739f979dc20c52,258,sg:f8eac82189214f47b182f0ac8370efd2,4939
sg:0b6d18efabd249eabd1df1e219695163,259,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:0b74bbe199574c909e6afc9c601d04fa,260,sg:45d3c2894a604cd49c0f7dde4f1b9dfc,1533
sg:0b8ecf744b884a159e04daa2c1c954c7,261,sg:408eab8f44f346b8a3341ed65c4b6643,1424
sg:0b9bab3945b04ba8b0e88404b1fa46ae,262,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0bd9f75e6b974f46b5a04cfbae46ed15,263,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:0be33dd15f7346749db0eb840d9d9113,264,sg:3cb22bc99b5a4b7ab74db07df449be3f,1352
sg:0bebbc201af840f1a0bad16a56019aac,265,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:0befb11b743f4cce9cdddeba2e1b867e,266,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:0befea07993f486cbe96f59e500e93ee,267,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0bf0676921b549d0bef6df4a7a6cc478,268,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:0bf93f9398fc4bd58f68e4f5ba3a47fd,269,sg:a651db99600d408dbf2be23961a7aee5,3396
sg:0c025d7f2b72427b891d82a4aab70eb8,270,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0c2102595d4b4127975f5121fea85f72,271,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:0c272c96ca704f35bf451dd3df1a9fd1,272,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:0c27658583b948fd89a4b0b287983db7,273,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:0c2897618cb6478292ebb9b2bfe2c68e,274,sg:4435703ae5b44067ae640db52da3459c,1502
sg:0c45882eb2584771ab956ca084262fe7,275,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:0c4edbb37d484edebf26882dfe902d4b,276,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0c6bf28c9d584ffb96d02cb30e125307,277,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:0c74fecc6f2e4d3199778256bfbad011,278,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:0c8e9828e67e467b96dba695babaca51,279,sg:37359a9639bf452ab73fb16a1033e933,1232
sg:0c90d6d8995142c99a109db0b1973ec2,280,sg:0c90d6d8995142c99a109db0b1973ec2,280
sg:0c9eea55585e4f7c979b1218183bbf76,281,sg:4435703ae5b44067ae640db52da3459c,1502
sg:0ca12a43ac694fb784135b00f7d003b8,282,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:0ca3d7464b6e4e1c91ad96d0f3f6b7fe,283,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:0cbcda45c39e45bfbe3dc485ac758702,284,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:0ccb898c35f6453ab0a687077422721e,285,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:0ccc0ece0ac54796927dff60dbd363f6,286,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:0ccf3035b49c47169d754d83282c1e61,287,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0ccfe86177ff40d1823809829ade229c,288,sg:35a18d80c9fc4cc2bbeaba3a718a57f6,1203
sg:0cd96badee9f48999b3c9ea6f93ca1a1,289,sg:3ec100102a5845c58c3e1531fa083246,1400
sg:0ce0f957951d4eac9107b2c62ce136d1,290,sg:4435703ae5b44067ae640db52da3459c,1502
sg:0cf09a9a2ab847ce90b0e769d54909ac,291,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:0cfc48569f0f436c83deccf97520d590,292,sg:73952d46bfbb4d748520de693e4968f2,2428
sg:0cfd9e0a48d049fda800a9cae597a4ac,293,sg:4435703ae5b44067ae640db52da3459c,1502
sg:0d054be3fe8340cb89ea463648fdd474,294,sg:4435703ae5b44067ae640db52da3459c,1502
sg:0d08e473c2bd4b239d325ff9334f815a,295,sg:6b47247b796e4bc7b62896ac02503440,2270
sg:0d0ea55804764788b96093fe608b47b1,296,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0d13d14ddda946dfa5f2bd22a65c3a18,297,sg:209372ca30234c8886a1afbadf65c5b2,765
sg:0d15970a62064ded837d7a4f39049340,298,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:0d24d0054a424588b14794aba3406889,299,sg:2c122036e91d45ad83511fa47ed45e2b,1007
sg:0d252a9564c74f3d98574a6ea0ad832e,300,sg:8e8c2edce25e43d4b8b795bd435bad19,2927
sg:0d262fab88134a1fb796378371e6746e,301,sg:63e7da40aba34b238263071871a79842,2132
sg:0d35d7d7a768440aa773f7139f834264,302,sg:024738bfbbf74431b9aaa90324c1653b,46
sg:0d3db4ca0f4e46d791376861a0d313de,303,sg:42c2824c66124cb98eb16f67709a63bf,1470
sg:0d42f17ce48f40298f55f3c1319d615d,304,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:0d4c071898a946ba89a3364d27e9daa9,305,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0d6000f49e714e35ad0318fea65f321b,306,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0d635d6d542a41eeb788727f512382cf,307,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:0d68b22696684de787587965f8fc77f5,308,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:0d6b010e3e834d58a633ef0977d5f212,309,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0d6ff2459cfe44d5912434474ff7c2f7,310,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0d7d98da31f34757a33d02d7e07b07ac,311,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:0d7ee4f37b054991b90ad3a927535063,312,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:0d7f351119424178b147b97fb22de1b1,313,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0d8be1a5325d43c6a3aca922b0c24247,314,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:0d91618b47a54828a6344ea78ab137bb,315,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:0d9ba5a9f1cc4ba7a6169d8984ddb17d,316,sg:024738bfbbf74431b9aaa90324c1653b,46
sg:0db6c21ca6154054b13251620aa3c1b9,317,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:0dbc2c7d69d347e79ea7dba8ac687a47,318,sg:4435703ae5b44067ae640db52da3459c,1502
sg:0dcf830a2699433491b0463508da19b8,319,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:0dd766e810434103a77bc39739ef4e46,320,sg:5f3a348dc80a400590a6233f48c19f9b,2037
sg:0dee061a71f941cb8828a8bbb040a4f4,321,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:0df2fa445cc440eb83a394dae756254b,322,sg:4c6abf769ec5438d9f528947216a2139,1652
sg:0e108719bea04a938506252036b8bf06,323,sg:47cac40c03c74909b55d8253744d835c,1571
sg:0e13340a12b042998ba747e657cb275a,324,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:0e2bf74e9e8e4ef2a4d4d26d687d7691,325,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:0e2c871a2e2c43f29e67a5e176021db2,326,sg:08157837a9064a4aa1af9a2cc65683da,183
sg:0e356451254142bf809e22a30af5ef1b,327,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:0e611ab1ce3d4e259475af28605067b9,328,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0e689d1dd4a649938cf9e0c75bb2790c,329,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0e68d53abdbd4841ae9b2bc19c562f75,330,sg:b65e25fc66b74e65bec3fc230acbbe55,3709
sg:0e747542ed324aab8a89a0ca6697983d,331,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0e82a42a7f3647b997311240de63cf2e,332,sg:58def698215440f9a97bfed11ef76d7b,1903
sg:0e8a84c3c35744d28b5a323321313e74,333,sg:ce790f1f054f40a89ddd9effc89530fc,4143
sg:0e9b2d1e86954736b4ba4d7886eb65e6,334,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:0ebcb4a2eeb944758a364f51e948ef95,335,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:0ebf3b2425f64ebfa63f932c6dac0cb7,336,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:0ed1423d22b94269b9c0f9098ce435a0,337,sg:4435703ae5b44067ae640db52da3459c,1502
sg:0ed18f815f7d4c3f85da22a79b0f241e,338,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:0ed773e0eb8f4929b93bfbc22930e416,339,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:0ed92263511144fc946c70f7e11f49dc,340,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:0edd017160274400b581ffd506613205,341,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0edeeda133b44f26a5c0065b4a8f2031,342,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:0efa1b036a434192ac73c7e98351de19,343,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0efba721c56c4d03823fb5ebaae05699,344,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0f0493a3bd5847628217f5b68f48978a,345,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0f05cf14c4954fff887c4070e36517cf,346,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:0f084d7a7b8e4c339b296fff60b406c8,347,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0f139e1b62b24a739a16ae7084a1572e,348,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:0f150362d245478b8ff5ec57fe55a0d5,349,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:0f17a365f2c4426f98013e7f39567e1c,350,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0f1a9716cecf405386d736f58d527b1d,351,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:0f1d103230544efa86aa660ef18dc6cd,352,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:0f1d5091df784dffaa81c569f9b3dd83,353,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0f21483053954d8095f2596c8004f8b9,354,sg:c64d5f13b27b49f290880a9be8562599,4005
sg:0f219fb8acf64bd9930c4374b74b80a6,355,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:0f48439420274d73bafad71fa35b868a,356,sg:f131fa73b3414f7dad65b75ce9da8d20,4775
sg:0f4d4ee24337422b8b9ca3583b432e50,357,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:0f542e1b559d4586b2b8ac4a2ce3c6cd,358,sg:99b1d84b10234658bc168f15761e2e45,3143
sg:0f68dc5db3d94e68905d8c42d5517533,359,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:0f741d9c16324cb5b007f94ce5ab573b,360,sg:44e60949d2534e8d96cb43328d0a4364,1518
sg:0f78c3d617ef46ad9e30db05e3f932ec,361,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:0f79a5127616491fad976b32e7728cf3,362,sg:4435703ae5b44067ae640db52da3459c,1502
sg:0f7a21f7732b496bbc9537840c165b8d,363,sg:44e60949d2534e8d96cb43328d0a4364,1518
sg:0f86a09060064a7bb9cb35e2e9f5bb59,364,sg:ce790f1f054f40a89ddd9effc89530fc,4143
sg:0f87dc9596ab44429cd62455e36b8178,365,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:0f92d07dd3604ab49381693dd456671c,366,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:0f97e81a68764e428b7a1151f1b881ac,367,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:0fb0639956084872955fa38c0d5d9da7,368,sg:39e2392875e04fab94f5393b78638bf5,1291
sg:0fcd3b1f5816450f80d02fa07d419209,369,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:0fce9127d11b4210a54dfd2b7932ea44,370,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0fd0c6ff93394175823c021119c6a3d2,371,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0fe655e8a8af4e44a77631395fc293b6,372,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0ff204d4f6d24e6ebeb6ce63e495d1b4,373,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:0ff543378bc14f80ac5433061752cabb,374,sg:4435703ae5b44067ae640db52da3459c,1502
sg:0ff7f95f0d844ac09ff0bd72a9ab4e79,375,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:0fff94b05f5f448487f7fc05929d10e9,376,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:10067da7edbf45e4b62728901a6156d7,377,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:100f6c7bc3944864aec9333a19841fab,378,sg:4435703ae5b44067ae640db52da3459c,1502
sg:101608b58c30438584abfb5629d04eca,379,sg:58def698215440f9a97bfed11ef76d7b,1903
sg:103aab1258a8411aae7e07aaff22638e,380,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:104a3dfbeea64ad881a1acbc3b1c8cee,381,sg:08157837a9064a4aa1af9a2cc65683da,183
sg:10782d1eec964148b65a875664c18b3f,382,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:109b312e625441d3892def0b8ab47df2,383,sg:f8eac82189214f47b182f0ac8370efd2,4939
sg:109c0614737942269c54722e7c66c0d8,384,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:10b80ff8978f4ca794d4cad13d92045a,385,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:10bb486f5d2048d58c19eca5fc31de39,386,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:10cdff7cb80a45e5aa8d3ce1901a8f4f,387,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:10db2156dc124a52ae3ede0a5c1d2372,388,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:10f84795636542b5ac5c5c0abd9d4770,389,sg:4435703ae5b44067ae640db52da3459c,1502
sg:1100394174294da387941f40a18e3d51,390,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:1114285a5b404159812c23f8f3f597b7,391,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:1115126ddb794e668c669dd01d21dc14,392,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:1117b7a02d46440d9a8b9694dec20cad,393,sg:3ae4cb65667b425eb76397d0a9df0b3e,1313
sg:11219a3dd632487cb474a2270d39c106,394,sg:f8eac82189214f47b182f0ac8370efd2,4939
sg:1128509266864382875d2b34e818044a,395,sg:1eac674bad154ebf8d51e30702cb6bbe,728
sg:1134f35d84bb44bfb5bcbe6f06e6d73d,396,sg:f141b662288a4123b004602fb19c6f08,4776
sg:1136623267bc4875bcb8245545644355,397,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:113d5e4123594ac28e09e3e2ea016351,398,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:1148fdc02531483cacdb3639f285e805,399,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:1169605ad1824466ad4ab737f34bdec6,400,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:116b23b954ae47fba7ae7e1582e16843,401,sg:fefcf7edbe4b486ca99f05bc2350fa7d,5061
sg:117ab577909645c399e04980d3ff7222,402,sg:4435703ae5b44067ae640db52da3459c,1502
sg:117b67a5e6ce4a788f289b0b8edb5da2,403,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:1181589ad4cd4142887e1c691b46c456,404,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:11887c38cc514486b1a877edbd17bd38,405,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:118ce939566a400db831d93becef8154,406,sg:44e60949d2534e8d96cb43328d0a4364,1518
sg:1197e2baa00548f8ae120b8b8101da95,407,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:11a385aa197d47689b3d8018a09899f7,408,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:11a3a71ef1e84a8791e535e21631c879,409,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:11b29c07b9604ec0a5f17873620f8ce7,410,sg:2f9d1050bc4545248ee2f1d0a2deca88,1075
sg:11c0f2b7bce7420ab81c6e4fee57b580,411,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:11c4fe8c98b5490782ea87203532a5b6,412,sg:4435703ae5b44067ae640db52da3459c,1502
sg:11ca037223bc4def8c52727ee383320e,413,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:11cf1d77f4af488e97ae3728c7972aad,414,sg:43df8a0c8a3849629e1f918717e85cdd,1493
sg:11eab27d464245d1b54d8dae2b814ade,415,sg:f2a5c6db2c204fde97fdedb97f349cb7,4802
sg:11fdec1e47474a57a9ba579cf1498182,416,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:120511d17c774723a78f5856d05cd44b,417,sg:63e7da40aba34b238263071871a79842,2132
sg:120f1f44147240869577819f376637fb,418,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:121844baa71c40d4933ff454813bf08e,419,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:1218c6f09d884705b7255f89774d61c0,420,sg:2f91d2d187654e8aa27bb584ee82aac7,1074
sg:121b4cfc23d442d89b26ce6ec7a1be58,421,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:12267e4b6a0149d88fda4f9f03641541,422,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:1227bf7b25de4b7d97b0fc4e519c2aa5,423,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:122d6107565245b58043829b52b02d26,424,sg:330f1a34608b4ff6bbb5d7278ecf7ca0,1135
sg:12436b758d304bd084605343b74fcdf2,425,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:124ad983210848959d4e6f52e39e7337,426,sg:4435703ae5b44067ae640db52da3459c,1502
sg:1251ffed253940f3bc777fa04e766bea,427,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:12522375c8144afbb3d9617fc9db0ee2,428,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:12702d0c6b5f47cfa2ce3a9090274e88,429,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:12758102bfe44d8aa99b342d2743e680,430,sg:58def698215440f9a97bfed11ef76d7b,1903
sg:127bb40378244344aeb5b94ba3d01fd5,431,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:128e1deb5dfd41cf9ad54b3a1f7fdc2f,432,sg:5f3a348dc80a400590a6233f48c19f9b,2037
sg:12a6773df7094f59ad2858a485477b49,433,sg:84af574bb61d4f8e91ebca65ce971107,2728
sg:12ae5a74607545d18e1e7cf44e08ab1d,434,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:12af2ad22bac4144b976ffd711503281,435,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:12ceb1c4605443089032ef488ff26bac,436,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:12d8a22d2958408a89b79999e6776b32,437,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:12dba0a2726b455d9dad8542d299e245,438,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:12dbfce4a1ec41138366c729d82b564a,439,sg:6b47247b796e4bc7b62896ac02503440,2270
sg:12dd04efbd624388a6d08fd6c6036efd,440,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:12e3ad396aff40eabb11119618646a35,441,sg:4435703ae5b44067ae640db52da3459c,1502
sg:12ec749825ab4648ae9ec84c17141108,442,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:12edfa9d63584a788c34a1f88d2b666b,443,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:12ee66b5885f4267baed029e3971c1c1,444,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:12f30e4b933a4cd2bcc31e6d282019ae,445,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:12fe16c4dead4d4c91cef956e054128d,446,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:1313533fe4f64190913d24c86a19715b,447,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:13255e1f994b482d9cd7501728b64c63,448,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:132cdd31857e4980af91f95701a7f688,449,sg:b65e25fc66b74e65bec3fc230acbbe55,3709
sg:1338d844489a492f8ed0b50db430cd60,450,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:134f5eb1d28b44e7a83f29a3bbf75a8d,451,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:1350b939f6f543479e08b5dad3497c43,452,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:1353f428ea624a3682f1383bda1e7865,453,sg:43df8a0c8a3849629e1f918717e85cdd,1493
sg:1357ea15605d4297bc9277ef90aac859,454,sg:ab58a2d956ee436ab5ab8a5cc3dfef97,3492
sg:137ad03c7bce4f31a7d2cc52e71247f8,455,sg:4435703ae5b44067ae640db52da3459c,1502
sg:138129f6c5fb4ab599453fc7637df701,456,sg:b487408500f54c1aa60f8be88becc450,3686
sg:1384fc62643c40229fd2ac2e6b12996c,457,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:139a1cde0db248e3b8474bb45ccf7b68,458,sg:f8eac82189214f47b182f0ac8370efd2,4939
sg:139c55b92a0c4f22b4488b918521d465,459,sg:73952d46bfbb4d748520de693e4968f2,2428
sg:139c725555a04c4ebe651121b97b4eb4,460,sg:c7bef03eef1e48b9b2d3b9e1dde654ec,4030
sg:13a4674858d54cb388f13fc699ea2844,461,sg:4435703ae5b44067ae640db52da3459c,1502
sg:13cc267eda06476695d8f7346bd41103,462,sg:4435703ae5b44067ae640db52da3459c,1502
sg:13ccabc8aaf24479b4805ef99e0404f6,463,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:13db2b13b5784533bac3a1549d5046b3,464,sg:9214938f83b542fd97a70e41d67cc7dd,3000
sg:1404f7fb5c1a498f984300b9795d52cd,465,sg:73952d46bfbb4d748520de693e4968f2,2428
sg:140c3876212a463394621cf15e74fce2,466,sg:fefcf7edbe4b486ca99f05bc2350fa7d,5061
sg:141adb89c11f47ed9f98af3582f66079,467,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:142cb65d0af24be3b3395b3be40cc46e,468,sg:47cac40c03c74909b55d8253744d835c,1571
sg:143b08e45f214e2ea193c544aec63c5d,469,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:1460aeed33e84b8cb6c600b5dcb18ab4,470,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:14796290618f4052be803431bcec0563,471,sg:debedb9ec72e436d8365997c58058290,4449
sg:147fdec78b074e618fd78d563407592b,472,sg:2c122036e91d45ad83511fa47ed45e2b,1007
sg:1480ea04e72a4cca8bf84fba2b821d17,473,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:14927be07dc848ca954af623a47850ad,474,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:1492c9387b604bb6a77abdce290bf091,475,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:1493f5ae6d4a47899235449f2b639d19,476,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:14952e872d204ddc94a916990605b3e7,477,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:149d4553325a4c41b21c4ac249b6fb93,478,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:149da178dec5464ebfd0181f2e72b84e,479,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:14a9763b71994fc6b3476482c7dafef9,480,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:14b1f0544c434157be388fb832887913,481,sg:f131fa73b3414f7dad65b75ce9da8d20,4775
sg:14d1de02e92642e18c776400b70df92b,482,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:14f3d8d0c68347448e40d74de8d63e51,483,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:14feab1cada84b6ead2801b2d07e88a6,484,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:150060ca9b9d4a148219a7d2bb9761e8,485,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:1502c5830850402e9bb288be4c9352d2,486,sg:5f3a348dc80a400590a6233f48c19f9b,2037
sg:1506ee44754740e88fc62dca5744b187,487,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:15077d24903149c795a8a17a717250d6,488,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:150936f6e46b42d7870095712cca3457,489,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:151288895d824bb688068473894c28e8,490,sg:ab48b4066d7f4ece82cc5d26a8ce2df7,3491
sg:15157658805846d4bf7998486eb42030,491,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:151bf19949704e3f923b2fdcb32d2521,492,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:1527b3329ec54d59bad4a6c3a49ef345,493,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:1527ea19cec54d4585eacec07ec64279,494,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:1542c2aabc5f409eadd4ed4f15518734,495,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:1555182885434f38913de7af21b867d1,496,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:156c083c324d4d64ba33dae162ba08e0,497,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:1580e5de8740441b9c8e2a1fc742c94d,498,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:1581add85bfd45ba814ae9625f6915c4,499,sg:a651db99600d408dbf2be23961a7aee5,3396
sg:15977782d571495284bb47b33bd13600,500,sg:6ada1a7cf80c431e83e26458188fe032,2264
sg:15a81e4d1ada4ebe992b560672032914,501,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:15a9587621714eae9a9cd0d83d697466,502,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:15aaa3e36ff342708a028916879e947a,503,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:15ad210386c9491fb435c0b6d423677f,504,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:15afaf13faae4f71a8d9e84d88529b39,505,sg:330f1a34608b4ff6bbb5d7278ecf7ca0,1135
sg:15b080e3a15749eab62184222abfddd2,506,sg:8e8c2edce25e43d4b8b795bd435bad19,2927
sg:15bd33fd4b69436a81afe87393adfe2f,507,sg:39e2392875e04fab94f5393b78638bf5,1291
sg:15d4cd2471934ec2b6b7023f4fd3d6d6,508,sg:45d3c2894a604cd49c0f7dde4f1b9dfc,1533
sg:15ddc9915d2f47abb4bddd75ed12ac4c,509,sg:408eab8f44f346b8a3341ed65c4b6643,1424
sg:15f2cadd5f2f4917b8672c354c1cbc89,510,sg:ee31ae0756bb4363915ef00aca18f362,4727
